sample_index,evaluation_index,current_strategy,candidate_strategy,action,switched,reason_code,decision_margin,decision_threshold,reason
18943,147,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
19071,148,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
19199,149,knn_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.037445852073616975,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.2787 - 0.2413 = 0.0374 >= 0.0150.
19327,150,softmax_lr_0_20,knn_classifier,stay,False,fixed_share_margin_too_small,0.0032017529735416383,0.015,"Stay because the recovered Fixed-Share candidate is still too close to the incumbent: margin=0.0032, threshold=0.0150."
19455,151,softmax_lr_0_20,knn_classifier,switch,True,fixed_share_weight_advantage,0.02676574726942252,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.2767 - 0.2499 = 0.0268 >= 0.0150.
19583,152,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
19711,153,knn_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.0750256896014179,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3216 - 0.2466 = 0.0750 >= 0.0150.
19839,154,softmax_lr_0_20,softmax_lr_0_10,switch,True,fixed_share_weight_advantage,0.06255968016850133,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3076 - 0.2450 = 0.0626 >= 0.0150.
19967,155,softmax_lr_0_10,knn_classifier,switch,True,fixed_share_weight_advantage,0.16471456638656004,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3578 - 0.1931 = 0.1647 >= 0.0150.
20095,156,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
20223,157,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
20351,158,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
20479,159,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
20607,160,knn_classifier,softmax_lr_0_20,switch,True,fixed_share_weight_advantage,0.15517022037336833,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3854 - 0.2302 = 0.1552 >= 0.0150.
20735,161,softmax_lr_0_20,knn_classifier,switch,True,fixed_share_weight_advantage,0.0936245498905848,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3428 - 0.2491 = 0.0936 >= 0.0150.
20863,162,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
20991,163,knn_classifier,softmax_lr_0_10,switch,True,fixed_share_weight_advantage,0.06974477229615914,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.3145 - 0.2448 = 0.0697 >= 0.0150.
21119,164,softmax_lr_0_10,knn_classifier,switch,True,fixed_share_weight_advantage,0.23414274047280628,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.4211 - 0.1870 = 0.2341 >= 0.0150.
21247,165,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
21375,166,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
21503,167,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
21631,168,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
21759,169,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
21887,170,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
22015,171,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
22143,172,knn_classifier,tree_classifier,stay,False,fixed_share_margin_too_small,0.011725692317676173,0.015,"Stay because the recovered Fixed-Share candidate is still too close to the incumbent: margin=0.0117, threshold=0.0150."
22271,173,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
22399,174,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
22527,175,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
22655,176,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
22783,177,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
22911,178,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
23039,179,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
23167,180,knn_classifier,knn_classifier,stay,False,fixed_share_same_leader,0.0,0.015,Stay because the current strategy remains the highest-weight Fixed-Share expert.
23295,181,knn_classifier,softmax_lr_0_10,switch,True,fixed_share_weight_advantage,0.022430781152300572,0.015,Switch because Fixed-Share reallocated enough weight to the candidate expert: 0.2909 - 0.2685 = 0.0224 >= 0.0150.
