sample_index,evaluation_index,current_strategy,candidate_strategy,action,switched,reason_code,decision_margin,decision_threshold,reason
27519,214,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
27647,215,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
27775,216,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.015256857519119538,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.661817 - 0.646560 = 0.015257.
27903,217,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.0032991290895362235,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.650136 - 0.646837 = 0.003299.
28031,218,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
28159,219,sgd_lr_0_0001,sgd_lr_0_0005,stay,False,recent_leader_margin_too_small,0.00029729884349039004,0.0005,Stay because the recent leader advantage is below the switching margin: 0.000297 < 0.000500.
28287,220,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.012321438260855633,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.566062 - 0.553741 = 0.012321.
28415,221,sgd_lr_0_001,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.011732480364784581,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.677495 - 0.665763 = 0.011732.
28543,222,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
28671,223,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.0023831718928818413,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.611016 - 0.608632 = 0.002383.
28799,224,sgd_lr_0_001,sgd_lr_0_001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
28927,225,sgd_lr_0_001,sgd_lr_0_0005,switch,True,recent_leader_advantage,0.0009016431649875312,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.626598 - 0.625696 = 0.000902.
29055,226,sgd_lr_0_0005,sgd_lr_0_001,switch,True,recent_leader_advantage,0.00910062615059104,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.771459 - 0.762359 = 0.009101.
29183,227,sgd_lr_0_001,sgd_lr_0_0005,switch,True,recent_leader_advantage,0.0022235538317763037,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.795678 - 0.793454 = 0.002224.
29311,228,sgd_lr_0_0005,sgd_lr_0_0001,switch,True,recent_leader_advantage,0.00591831533817655,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.752539 - 0.746620 = 0.005918.
29439,229,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
29567,230,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
29695,231,sgd_lr_0_0001,sgd_lr_0_0001,stay,False,recent_leader_same,0.0,0.0005,Stay because the current strategy remains the recent block leader.
29823,232,sgd_lr_0_0001,sgd_lr_0_001,switch,True,recent_leader_advantage,0.0020430769239344615,0.0005,Switch because the recent leader exceeds the current strategy over the lookback horizon: 0.583450 - 0.581407 = 0.002043.
